Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice
,,,,1927-01-13 12:00,292.533,,,1927-07-11 12:00,108.388,,,1928-01-14 12:00,293.304,,,1928-07-11 12:00,109.107,,,1929-01-13 12:00,293.06,,,1929-07-11 12:00,108.879,,,1930-01-13 12:00,292.815,,,1930-07-11 12:00,108.647,,,1931-01-13 12:00,292.566,,,1931-07-11 12:00,108.419,,,1932-01-14 12:00,293.341,,,1932-07-11 12:00,109.143,,,1933-01-13 12:00,293.097,,,1933-07-11 12:00,108.908,,,1934-01-13 12:00,292.85,,,1934-07-11 12:00,108.686,,,1935-01-13 12:00,292.606,,,1935-07-11 12:00,108.458,,,,,,
,,,,1927-01-14 12:00,293.551,,,1927-07-12 12:00,109.342,,,1928-01-15 12:00,294.322,,,1928-07-12 12:00,110.061,,,1929-01-14 12:00,294.079,,,1929-07-12 12:00,109.833,,,1930-01-14 12:00,293.833,,,1930-07-12 12:00,109.6,,,1931-01-14 12:00,293.585,,,1931-07-12 12:00,109.373,,,1932-01-15 12:00,294.36,,,1932-07-12 12:00,110.096,,,1933-01-14 12:00,294.115,,,1933-07-12 12:00,109.861,,,1934-01-14 12:00,293.869,,,1934-07-12 12:00,109.64,,,1935-01-14 12:00,293.624,,,1935-07-12 12:00,109.411,,,,,,
,,,,1927-01-15 12:00,294.569,,,1927-07-13 12:00,110.295,,,1928-01-16 12:00,295.341,,,1928-07-13 12:00,111.015,,,1929-01-15 12:00,295.098,,,1929-07-13 12:00,110.787,,,1930-01-15 12:00,294.851,,,1930-07-13 12:00,110.553,,,1931-01-15 12:00,294.604,,,1931-07-13 12:00,110.327,,,1932-01-16 12:00,295.378,,,1932-07-13 12:00,111.05,,,1933-01-15 12:00,295.133,,,1933-07-13 12:00,110.815,,,1934-01-15 12:00,294.888,,,1934-07-13 12:00,110.594,,,1935-01-15 12:00,294.643,,,1935-07-13 12:00,110.365,,,,,,
,,,,1927-01-16 12:00,295.587,,,1927-07-14 12:00,111.248,,,1928-01-17 12:00,296.359,,,1928-07-14 12:00,111.969,,,1929-01-16 12:00,296.116,,,1929-07-14 12:00,111.741,,,1930-01-16 12:00,295.869,,,1930-07-14 12:00,111.507,,,1931-01-16 12:00,295.623,,,1931-07-14 12:00,111.281,,,1932-01-17 12:00,296.396,,,1932-07-14 12:00,112.004,,,1933-01-16 12:00,296.151,,,1933-07-14 12:00,111.769,,,1934-01-16 12:00,295.907,,,1934-07-14 12:00,111.548,,,1935-01-16 12:00,295.661,,,1935-07-14 12:00,111.318,,,,,,
,,,,1927-01-17 12:00,296.605,,,1927-07-15 12:00,112.202,,,1928-01-18 12:00,297.378,,,1928-07-15 12:00,112.924,,,1929-01-17 12:00,297.135,,,1929-07-15 12:00,112.695,,,1930-01-17 12:00,296.887,,,1930-07-15 12:00,112.461,,,1931-01-17 12:00,296.641,,,1931-07-15 12:00,112.236,,,1932-01-18 12:00,297.414,,,1932-07-15 12:00,112.957,,,1933-01-17 12:00,297.169,,,1933-07-15 12:00,112.723,,,1934-01-17 12:00,296.925,,,1934-07-15 12:00,112.502,,,1935-01-17 12:00,296.679,,,1935-07-15 12:00,112.271,,,,,,
,,,,1927-01-18 12:00,297.623,,,1927-07-16 12:00,113.155,,,1928-01-19 12:00,298.396,,,1928-07-16 12:00,113.878,,,1929-01-18 12:00,298.153,,,1929-07-16 12:00,113.649,,,1930-01-18 12:00,297.905,,,1930-07-16 12:00,113.415,,,1931-01-18 12:00,297.66,,,1931-07-16 12:00,113.19,,,1932-01-19 12:00,298.432,,,1932-07-16 12:00,113.911,,,1933-01-18 12:00,298.187,,,1933-07-16 12:00,113.677,,,1934-01-18 12:00,297.944,,,1934-07-16 12:00,113.456,,,1935-01-18 12:00,297.696,,,1935-07-16 12:00,113.225,,,,,,
,,,,1927-01-19 12:00,298.641,,,1927-07-17 12:00,114.109,,,1928-01-20 12:00,299.414,,,1928-07-17 12:00,114.832,,,1929-01-19 12:00,299.17,,,1929-07-17 12:00,114.603,,,1930-01-19 12:00,298.923,,,1930-07-17 12:00,114.369,,,1931-01-19 12:00,298.678,,,1931-07-17 12:00,114.144,,,1932-01-20 12:00,299.45,,,1932-07-17 12:00,114.865,,,1933-01-19 12:00,299.205,,,1933-07-17 12:00,114.631,,,1934-01-19 12:00,298.962,,,1934-07-17 12:00,114.41,,,1935-01-19 12:00,298.714,,,1935-07-17 12:00,114.179,,,,,,
,,,,1927-01-20 12:00,299.658,,,1927-07-18 12:00,115.063,,,1928-01-21 12:00,300.432,,,1928-07-18 12:00,115.787,,,1929-01-20 12:00,300.188,,,1929-07-18 12:00,115.557,,,1930-01-20 12:00,299.94,,,1930-07-18 12:00,115.323,,,1931-01-20 12:00,299.697,,,1931-07-18 12:00,115.099,,,1932-01-21 12:00,300.467,,,1932-07-18 12:00,115.819,,,1933-01-20 12:00,300.223,,,1933-07-18 12:00,115.585,,,1934-01-20 12:00,299.98,,,1934-07-18 12:00,115.364,,,1935-01-20 12:00,299.731,,,1935-07-18 12:00,115.132,,,,,,
,,,,1927-01-21 12:00,300.676,,,1927-07-19 12:00,116.017,,,1928-01-22 12:00,301.45,,,1928-07-19 12:00,116.742,,,1929-01-21 12:00,301.205,,,1929-07-19 12:00,116.511,,,1930-01-21 12:00,300.958,,,1930-07-19 12:00,116.277,,,1931-01-21 12:00,300.714,,,1931-07-19 12:00,116.053,,,1932-01-22 12:00,301.484,,,1932-07-19 12:00,116.773,,,1933-01-21 12:00,301.241,,,1933-07-19 12:00,116.54,,,1934-01-21 12:00,300.997,,,1934-07-19 12:00,116.319,,,1935-01-21 12:00,300.749,,,1935-07-19 12:00,116.086,,,,,,
,,,,1927-01-22 12:00,301.693,,,1927-07-20 12:00,116.971,,,1928-01-23 12:00,302.468,,,1928-07-20 12:00,117.696,,,1929-01-22 12:00,302.222,,,1929-07-20 12:00,117.465,,,1930-01-22 12:00,301.975,,,1930-07-20 12:00,117.232,,,1931-01-22 12:00,301.732,,,1931-07-20 12:00,117.008,,,1932-01-23 12:00,302.501,,,1932-07-20 12:00,117.727,,,1933-01-22 12:00,302.258,,,1933-07-20 12:00,117.495,,,1934-01-22 12:00,302.015,,,1934-07-20 12:00,117.273,,,1935-01-22 12:00,301.766,,,1935-07-20 12:00,117.04,,,,,,
,,,,1927-01-23 12:00,302.71,,,1927-07-21 12:00,117.926,,,1928-01-24 12:00,303.485,,,1928-07-21 12:00,118.651,,,1929-01-23 12:00,303.239,,,1929-07-21 12:00,118.419,,,1930-01-23 12:00,302.992,,,1930-07-21 12:00,118.187,,,1931-01-23 12:00,302.75,,,1931-07-21 12:00,117.963,,,1932-01-24 12:00,303.518,,,1932-07-21 12:00,118.681,,,1933-01-23 12:00,303.276,,,1933-07-21 12:00,118.45,,,1934-01-23 12:00,303.032,,,1934-07-21 12:00,118.228,,,1935-01-23 12:00,302.783,,,1935-07-21 12:00,117.995,,,,,,
,,,,1927-01-24 12:00,303.727,,,1927-07-22 12:00,118.88,,,1928-01-25 12:00,304.503,,,1928-07-22 12:00,119.606,,,1929-01-24 12:00,304.256,,,1929-07-22 12:00,119.374,,,1930-01-24 12:00,304.009,,,1930-07-22 12:00,119.142,,,1931-01-24 12:00,303.767,,,1931-07-22 12:00,118.917,,,1932-01-25 12:00,304.535,,,1932-07-22 12:00,119.636,,,1933-01-24 12:00,304.293,,,1933-07-22 12:00,119.405,,,1934-01-24 12:00,304.049,,,1934-07-22 12:00,119.182,,,1935-01-24 12:00,303.799,,,1935-07-22 12:00,118.949,,,,,,
,,,,1927-01-25 12:00,304.743,,,1927-07-23 12:00,119.835,,,1928-01-26 12:00,305.519,,,1928-07-23 12:00,120.561,,,1929-01-25 12:00,305.272,,,1929-07-23 12:00,120.328,,,1930-01-25 12:00,305.026,,,1930-07-23 12:00,120.097,,,1931-01-25 12:00,304.784,,,1931-07-23 12:00,119.872,,,1932-01-26 12:00,305.551,,,1932-07-23 12:00,120.59,,,1933-01-25 12:00,305.31,,,1933-07-23 12:00,120.36,,,1934-01-25 12:00,305.065,,,1934-07-23 12:00,120.137,,,1935-01-25 12:00,304.816,,,1935-07-23 12:00,119.904,,,,,,
,,,,1927-01-26 12:00,305.76,,,1927-07-24 12:00,120.791,,,1928-01-27 12:00,306.536,,,1928-07-24 12:00,121.516,,,1929-01-26 12:00,306.288,,,1929-07-24 12:00,121.283,,,1930-01-26 12:00,306.043,,,1930-07-24 12:00,121.053,,,1931-01-26 12:00,305.8,,,1931-07-24 12:00,120.827,,,1932-01-27 12:00,306.567,,,1932-07-24 12:00,121.545,,,1933-01-26 12:00,306.327,,,1933-07-24 12:00,121.316,,,1934-01-26 12:00,306.081,,,1934-07-24 12:00,121.092,,,1935-01-26 12:00,305.832,,,1935-07-24 12:00,120.859,,,,,,
,,,,1927-01-27 12:00,306.776,,,1927-07-25 12:00,121.746,,,1928-01-28 12:00,307.552,,,1928-07-25 12:00,122.472,,,1929-01-27 12:00,307.304,,,1929-07-25 12:00,122.238,,,1930-01-27 12:00,307.059,,,1930-07-25 12:00,122.009,,,1931-01-27 12:00,306.817,,,1931-07-25 12:00,121.782,,,1932-01-28 12:00,307.583,,,1932-07-25 12:00,122.501,,,1933-01-27 12:00,307.344,,,1933-07-25 12:00,122.271,,,1934-01-27 12:00,307.097,,,1934-07-25 12:00,122.046,,,1935-01-27 12:00,306.849,,,1935-07-25 12:00,121.815,,,,,,
,,,,1927-01-28 12:00,307.793,,,1927-07-26 12:00,122.702,,,1928-01-29 12:00,308.568,,,1928-07-26 12:00,123.427,,,1929-01-28 12:00,308.319,,,1929-07-26 12:00,123.193,,,1930-01-28 12:00,308.076,,,1930-07-26 12:00,122.965,,,1931-01-28 12:00,307.832,,,1931-07-26 12:00,122.737,,,1932-01-29 12:00,308.599,,,1932-07-26 12:00,123.456,,,1933-01-28 12:00,308.36,,,1933-07-26 12:00,123.227,,,1934-01-28 12:00,308.113,,,1934-07-26 12:00,123.002,,,1935-01-28 12:00,307.865,,,1935-07-26 12:00,122.77,,,,,,
,,,,1927-01-29 12:00,308.809,,,1927-07-27 12:00,123.658,,,1928-01-30 12:00,309.584,,,1928-07-27 12:00,124.383,,,1929-01-29 12:00,309.335,,,1929-07-27 12:00,124.149,,,1930-01-29 12:00,309.092,,,1930-07-27 12:00,123.921,,,1931-01-29 12:00,308.848,,,1931-07-27 12:00,123.693,,,1932-01-30 12:00,309.614,,,1932-07-27 12:00,124.412,,,1933-01-29 12:00,309.376,,,1933-07-27 12:00,124.183,,,1934-01-29 12:00,309.128,,,1934-07-27 12:00,123.957,,,1935-01-29 12:00,308.881,,,1935-07-27 12:00,123.726,,,,,,
,,,,1927-01-30 12:00,309.825,,,1927-07-28 12:00,124.614,,,1928-01-31 12:00,310.599,,,1928-07-28 12:00,125.338,,,1929-01-30 12:00,310.35,,,1929-07-28 12:00,125.105,,,1930-01-30 12:00,310.107,,,1930-07-28 12:00,124.877,,,1931-01-30 12:00,309.863,,,1931-07-28 12:00,124.648,,,1932-01-31 12:00,310.63,,,1932-07-28 12:00,125.368,,,1933-01-30 12:00,310.391,,,1933-07-28 12:00,125.139,,,1934-01-30 12:00,310.143,,,1934-07-28 12:00,124.912,,,1935-01-30 12:00,309.896,,,1935-07-28 12:00,124.682,,,,,,
,,,,1927-01-31 12:00,310.84,,,1927-07-29 12:00,125.57,,,1928-02-01 12:00,311.614,,,1928-07-29 12:00,126.294,,,1929-01-31 12:00,311.365,,,1929-07-29 12:00,126.061,,,1930-01-31 12:00,311.123,,,1930-07-29 12:00,125.833,,,1931-01-31 12:00,310.878,,,1931-07-29 12:00,125.604,,,1932-02-01 12:00,311.645,,,1932-07-29 12:00,126.325,,,1933-01-31 12:00,311.407,,,1933-07-29 12:00,126.095,,,1934-01-31 12:00,311.158,,,1934-07-29 12:00,125.868,,,1935-01-31 12:00,310.912,,,1935-07-29 12:00,125.639,,,,,,
,,,,1927-02-01 12:00,311.856,,,1927-07-30 12:00,126.527,,,1928-02-02 12:00,312.628,,,1928-07-30 12:00,127.25,,,1929-02-01 12:00,312.379,,,1929-07-30 12:00,127.017,,,1930-02-01 12:00,312.138,,,1930-07-30 12:00,126.79,,,1931-02-01 12:00,311.893,,,1931-07-30 12:00,126.56,,,1932-02-02 12:00,312.66,,,1932-07-30 12:00,127.282,,,1933-02-01 12:00,312.421,,,1933-07-30 12:00,127.052,,,1934-02-01 12:00,312.173,,,1934-07-30 12:00,126.824,,,1935-02-01 12:00,311.927,,,1935-07-30 12:00,126.595,,,,,,
,,,,1927-02-02 12:00,312.871,,,1927-07-31 12:00,127.484,,,1928-02-03 12:00,313.643,,,1928-07-31 12:00,128.206,,,1929-02-02 12:00,313.394,,,1929-07-31 12:00,127.974,,,1930-02-02 12:00,313.153,,,1930-07-31 12:00,127.746,,,1931-02-02 12:00,312.907,,,1931-07-31 12:00,127.516,,,1932-02-03 12:00,313.675,,,1932-07-31 12:00,128.239,,,1933-02-02 12:00,313.436,,,1933-07-31 12:00,128.008,,,1934-02-02 12:00,313.187,,,1934-07-31 12:00,127.78,,,1935-02-02 12:00,312.942,,,1935-07-31 12:00,127.552,,,,,,
,,,,1927-02-03 12:00,313.886,,,1927-08-01 12:00,128.44,,,1928-02-04 12:00,314.656,,,1928-08-01 12:00,129.163,,,1929-02-03 12:00,314.408,,,1929-08-01 12:00,128.931,,,1930-02-03 12:00,314.167,,,1930-08-01 12:00,128.703,,,1931-02-03 12:00,313.921,,,1931-08-01 12:00,128.472,,,1932-02-04 12:00,314.689,,,1932-08-01 12:00,129.196,,,1933-02-03 12:00,314.45,,,1933-08-01 12:00,128.965,,,1934-02-03 12:00,314.201,,,1934-08-01 12:00,128.737,,,1935-02-03 12:00,313.957,,,1935-08-01 12:00,128.509,,,,,,
,,,,1927-02-04 12:00,314.9,,,1927-08-02 12:00,129.398,,,1928-02-05 12:00,315.67,,,1928-08-02 12:00,130.119,,,1929-02-04 12:00,315.422,,,1929-08-02 12:00,129.889,,,1930-02-04 12:00,315.181,,,1930-08-02 12:00,129.66,,,1931-02-04 12:00,314.935,,,1931-08-02 12:00,129.429,,,1932-02-05 12:00,315.703,,,1932-08-02 12:00,130.153,,,1933-02-04 12:00,315.464,,,1933-08-02 12:00,129.922,,,1934-02-04 12:00,315.214,,,1934-08-02 12:00,129.694,,,1935-02-04 12:00,314.971,,,1935-08-02 12:00,129.466,,,,,,
,,,,1927-02-05 12:00,315.914,,,1927-08-03 12:00,130.355,,,1928-02-06 12:00,316.683,,,1928-08-03 12:00,131.076,,,1929-02-05 12:00,316.436,,,1929-08-03 12:00,130.847,,,1930-02-05 12:00,316.195,,,1930-08-03 12:00,130.618,,,1931-02-05 12:00,315.948,,,1931-08-03 12:00,130.386,,,1932-02-06 12:00,316.717,,,1932-08-03 12:00,131.111,,,1933-02-05 12:00,316.477,,,1933-08-03 12:00,130.879,,,1934-02-05 12:00,316.228,,,1934-08-03 12:00,130.651,,,1935-02-05 12:00,315.986,,,1935-08-03 12:00,130.423,,,,,,
,,,,1927-02-06 12:00,316.928,,,1927-08-04 12:00,131.312,,,1928-02-07 12:00,317.696,,,1928-08-04 12:00,132.034,,,1929-02-06 12:00,317.449,,,1929-08-04 12:00,131.805,,,1930-02-06 12:00,317.208,,,1930-08-04 12:00,131.575,,,1931-02-06 12:00,316.961,,,1931-08-04 12:00,131.343,,,1932-02-07 12:00,317.731,,,1932-08-04 12:00,132.069,,,1933-02-06 12:00,317.49,,,1933-08-04 12:00,131.836,,,1934-02-06 12:00,317.241,,,1934-08-04 12:00,131.609,,,1935-02-06 12:00,316.999,,,1935-08-04 12:00,131.381,,,,,,
,,,,1927-02-07 12:00,317.941,,,1927-08-05 12:00,132.27,,,1928-02-08 12:00,318.708,,,1928-08-05 12:00,132.991,,,1929-02-07 12:00,318.463,,,1929-08-05 12:00,132.763,,,1930-02-07 12:00,318.221,,,1930-08-05 12:00,132.533,,,1931-02-07 12:00,317.974,,,1931-08-05 12:00,132.3,,,1932-02-08 12:00,318.744,,,1932-08-05 12:00,133.027,,,1933-02-07 12:00,318.503,,,1933-08-05 12:00,132.793,,,1934-02-07 12:00,318.254,,,1934-08-05 12:00,132.567,,,1935-02-07 12:00,318.012,,,1935-08-05 12:00,132.339,,,,,,
,,,,1927-02-08 12:00,318.954,,,1927-08-06 12:00,133.228,,,1928-02-09 12:00,319.72,,,1928-08-06 12:00,133.949,,,1929-02-08 12:00,319.475,,,1929-08-06 12:00,133.721,,,1930-02-08 12:00,319.233,,,1930-08-06 12:00,133.491,,,1931-02-08 12:00,318.987,,,1931-08-06 12:00,133.258,,,1932-02-09 12:00,319.757,,,1932-08-06 12:00,133.986,,,1933-02-08 12:00,319.515,,,1933-08-06 12:00,133.751,,,1934-02-08 12:00,319.267,,,1934-08-06 12:00,133.525,,,1935-02-08 12:00,319.025,,,1935-08-06 12:00,133.297,,,,,,
,,,,1927-02-09 12:00,319.966,,,1927-08-07 12:00,134.186,,,1928-02-10 12:00,320.732,,,1928-08-07 12:00,134.907,,,1929-02-09 12:00,320.488,,,1929-08-07 12:00,134.68,,,1930-02-09 12:00,320.245,,,1930-08-07 12:00,134.449,,,1931-02-09 12:00,319.999,,,1931-08-07 12:00,134.217,,,1932-02-10 12:00,320.769,,,1932-08-07 12:00,134.944,,,1933-02-09 12:00,320.527,,,1933-08-07 12:00,134.709,,,1934-02-09 12:00,320.279,,,1934-08-07 12:00,134.484,,,1935-02-09 12:00,320.038,,,1935-08-07 12:00,134.255,,,,,,
,,,,1927-02-10 12:00,320.978,,,1927-08-08 12:00,135.144,,,1928-02-11 12:00,321.744,,,1928-08-08 12:00,135.866,,,1929-02-10 12:00,321.5,,,1929-08-08 12:00,135.639,,,1930-02-10 12:00,321.257,,,1930-08-08 12:00,135.407,,,1931-02-10 12:00,321.011,,,1931-08-08 12:00,135.175,,,1932-02-11 12:00,321.781,,,1932-08-08 12:00,135.903,,,1933-02-10 12:00,321.538,,,1933-08-08 12:00,135.668,,,1934-02-10 12:00,321.291,,,1934-08-08 12:00,135.443,,,1935-02-10 12:00,321.05,,,1935-08-08 12:00,135.213,,,,,,
,,,,1927-02-11 12:00,321.99,,,1927-08-09 12:00,136.103,,,1928-02-12 12:00,322.755,,,1928-08-09 12:00,136.825,,,1929-02-11 12:00,322.512,,,1929-08-09 12:00,136.598,,,1930-02-11 12:00,322.268,,,1930-08-09 12:00,136.366,,,1931-02-11 12:00,322.023,,,1931-08-09 12:00,136.135,,,1932-02-12 12:00,322.793,,,1932-08-09 12:00,136.863,,,1933-02-11 12:00,322.549,,,1933-08-09 12:00,136.626,,,1934-02-11 12:00,322.303,,,1934-08-09 12:00,136.402,,,1935-02-11 12:00,322.061,,,1935-08-09 12:00,136.172,,,,,,
,,,,1927-02-12 12:00,323.001,,,1927-08-10 12:00,137.062,,,1928-02-13 12:00,323.766,,,1928-08-10 12:00,137.785,,,1929-02-12 12:00,323.523,,,1929-08-10 12:00,137.558,,,1930-02-12 12:00,323.278,,,1930-08-10 12:00,137.325,,,1931-02-12 12:00,323.034,,,1931-08-10 12:00,137.094,,,1932-02-13 12:00,323.804,,,1932-08-10 12:00,137.822,,,1933-02-12 12:00,323.56,,,1933-08-10 12:00,137.585,,,1934-02-12 12:00,323.314,,,1934-08-10 12:00,137.362,,,1935-02-12 12:00,323.072,,,1935-08-10 12:00,137.131,,,,,,
,,,,1927-02-13 12:00,324.011,,,1927-08-11 12:00,138.021,,,1928-02-14 12:00,324.776,,,1928-08-11 12:00,138.745,,,1929-02-13 12:00,324.534,,,1929-08-11 12:00,138.518,,,1930-02-13 12:00,324.289,,,1930-08-11 12:00,138.284,,,1931-02-13 12:00,324.045,,,1931-08-11 12:00,138.054,,,1932-02-14 12:00,324.814,,,1932-08-11 12:00,138.782,,,1933-02-13 12:00,324.57,,,1933-08-11 12:00,138.545,,,1934-02-13 12:00,324.325,,,1934-08-11 12:00,138.322,,,1935-02-13 12:00,324.083,,,1935-08-11 12:00,138.09,,,,,,
,,,,1927-02-14 12:00,325.021,,,1927-08-12 12:00,138.98,,,1928-02-15 12:00,325.787,,,1928-08-12 12:00,139.705,,,1929-02-14 12:00,325.544,,,1929-08-12 12:00,139.478,,,1930-02-14 12:00,325.298,,,1930-08-12 12:00,139.243,,,1931-02-14 12:00,325.056,,,1931-08-12 12:00,139.014,,,1932-02-15 12:00,325.824,,,1932-08-12 12:00,139.741,,,1933-02-14 12:00,325.58,,,1933-08-12 12:00,139.505,,,1934-02-14 12:00,325.336,,,1934-08-12 12:00,139.282,,,1935-02-14 12:00,325.093,,,1935-08-12 12:00,139.05,,,,,,
,,,,1927-02-15 12:00,326.031,,,1927-08-13 12:00,139.94,,,1928-02-16 12:00,326.797,,,1928-08-13 12:00,140.666,,,1929-02-15 12:00,326.554,,,1929-08-13 12:00,140.438,,,1930-02-15 12:00,326.308,,,1930-08-13 12:00,140.203,,,1931-02-15 12:00,326.066,,,1931-08-13 12:00,139.975,,,1932-02-16 12:00,326.834,,,1932-08-13 12:00,140.702,,,1933-02-15 12:00,326.589,,,1933-08-13 12:00,140.465,,,1934-02-15 12:00,326.346,,,1934-08-13 12:00,140.242,,,1935-02-15 12:00,326.103,,,1935-08-13 12:00,140.009,,,,,,
,,,,1927-02-16 12:00,327.04,,,1927-08-14 12:00,140.9,,,1928-02-17 12:00,327.806,,,1928-08-14 12:00,141.627,,,1929-02-16 12:00,327.564,,,1929-08-14 12:00,141.399,,,1930-02-16 12:00,327.317,,,1930-08-14 12:00,141.164,,,1931-02-16 12:00,327.076,,,1931-08-14 12:00,140.936,,,1932-02-17 12:00,327.843,,,1932-08-14 12:00,141.662,,,1933-02-16 12:00,327.599,,,1933-08-14 12:00,141.426,,,1934-02-16 12:00,327.356,,,1934-08-14 12:00,141.203,,,1935-02-16 12:00,327.112,,,1935-08-14 12:00,140.969,,,,,,
,,,,1927-02-17 12:00,328.049,,,1927-08-15 12:00,141.861,,,1928-02-18 12:00,328.815,,,1928-08-15 12:00,142.588,,,1929-02-17 12:00,328.573,,,1929-08-15 12:00,142.359,,,1930-02-17 12:00,328.326,,,1930-08-15 12:00,142.125,,,1931-02-17 12:00,328.086,,,1931-08-15 12:00,141.897,,,1932-02-18 12:00,328.852,,,1932-08-15 12:00,142.623,,,1933-02-17 12:00,328.608,,,1933-08-15 12:00,142.387,,,1934-02-17 12:00,328.366,,,1934-08-15 12:00,142.164,,,1935-02-17 12:00,328.121,,,1935-08-15 12:00,141.93,,,,,,
