Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice
,,,,1906-06-21 12:00,89.381,,,1906-12-23 12:00,270.987,,,1907-06-22 12:00,90.11,,,1907-12-23 12:00,270.733,,,1908-06-21 12:00,89.874,,,1908-12-22 12:00,270.492,,,1909-06-21 12:00,89.644,,,1909-12-22 12:00,270.246,,,1910-06-21 12:00,89.417,,,1910-12-23 12:00,271.016,,,1911-06-22 12:00,90.141,,,1911-12-23 12:00,270.775,,,1912-06-21 12:00,89.915,,,1912-12-22 12:00,270.526,,,1913-06-21 12:00,89.681,,,1913-12-22 12:00,270.278,,,1914-06-21 12:00,89.452,,,1914-12-23 12:00,271.051,,,1915-06-22 12:00,90.185,,,1915-12-23 12:00,270.801,,,1916-06-21 12:00,89.95,,,1916-12-22 12:00,270.559,,,1917-06-21 12:00,89.718,,,1917-12-22 12:00,270.313,,,1918-06-21 12:00,89.489,,,1918-12-23 12:00,271.08,,,1919-06-22 12:00,90.209,,,1919-12-23 12:00,270.836,,,1920-06-21 12:00,89.979,,,1920-12-22 12:00,270.588,,,1921-06-21 12:00,89.744,,,1921-12-22 12:00,270.34,,,1922-06-21 12:00,89.511,,,1922-12-23 12:00,271.112,,,1923-06-22 12:00,90.242,,,1923-12-23 12:00,270.859,,,1924-06-21 12:00,90.006,,,1924-12-22 12:00,270.611,,,1925-06-21 12:00,89.774,,,1925-12-22 12:00,270.362,,,1926-06-21 12:00,89.549,,,1926-12-23 12:00,271.128,,,1927-06-22 12:00,90.269,,,1927-12-23 12:00,270.884,,,1928-06-21 12:00,90.041,,,1928-12-22 12:00,270.64,,,1929-06-21 12:00,89.807,,,1929-12-22 12:00,270.393,,,1930-06-21 12:00,89.573,,,1930-12-22 12:00,270.148,,,1931-06-22 12:00,90.305,,,1931-12-23 12:00,270.918,,,1932-06-21 12:00,90.07,,,1932-12-22 12:00,270.675,,,1933-06-21 12:00,89.839,,,1933-12-22 12:00,270.432,,,1934-06-21 12:00,89.616,,,1934-12-22 12:00,270.183,,,1935-06-21 12:00,89.384,,,1935-12-23 12:00,270.956,,
,,,,1906-06-22 12:00,90.336,,,1906-12-24 12:00,272.006,,,1907-06-23 12:00,91.063,,,1907-12-24 12:00,271.752,,,1908-06-22 12:00,90.828,,,1908-12-23 12:00,271.511,,,1909-06-22 12:00,90.598,,,1909-12-23 12:00,271.265,,,1910-06-22 12:00,90.371,,,1910-12-24 12:00,272.035,,,1911-06-23 12:00,91.095,,,1911-12-24 12:00,271.794,,,1912-06-22 12:00,90.869,,,1912-12-23 12:00,271.544,,,1913-06-22 12:00,90.635,,,1913-12-23 12:00,271.297,,,1914-06-22 12:00,90.407,,,1914-12-24 12:00,272.07,,,1915-06-23 12:00,91.139,,,1915-12-24 12:00,271.819,,,1916-06-22 12:00,90.904,,,1916-12-23 12:00,271.578,,,1917-06-22 12:00,90.672,,,1917-12-23 12:00,271.332,,,1918-06-22 12:00,90.443,,,1918-12-24 12:00,272.099,,,1919-06-23 12:00,91.163,,,1919-12-24 12:00,271.855,,,1920-06-22 12:00,90.933,,,1920-12-23 12:00,271.606,,,1921-06-22 12:00,90.697,,,1921-12-23 12:00,271.359,,,1922-06-22 12:00,90.465,,,1922-12-24 12:00,272.131,,,1923-06-23 12:00,91.196,,,1923-12-24 12:00,271.878,,,1924-06-22 12:00,90.96,,,1924-12-23 12:00,271.63,,,1925-06-22 12:00,90.728,,,1925-12-23 12:00,271.381,,,1926-06-22 12:00,90.502,,,1926-12-24 12:00,272.147,,,1927-06-23 12:00,91.223,,,1927-12-24 12:00,271.904,,,1928-06-22 12:00,90.995,,,1928-12-23 12:00,271.658,,,1929-06-22 12:00,90.76,,,1929-12-23 12:00,271.412,,,1930-06-22 12:00,90.527,,,1930-12-23 12:00,271.167,,,1931-06-23 12:00,91.259,,,1931-12-24 12:00,271.937,,,1932-06-22 12:00,91.024,,,1932-12-23 12:00,271.694,,,1933-06-22 12:00,90.793,,,1933-12-23 12:00,271.451,,,1934-06-22 12:00,90.57,,,1934-12-23 12:00,271.201,,,1935-06-22 12:00,90.338,,,1935-12-24 12:00,271.976,,
,,,,1906-06-23 12:00,91.29,,,1906-12-25 12:00,273.024,,,1907-06-24 12:00,92.017,,,1907-12-25 12:00,272.771,,,1908-06-23 12:00,91.782,,,1908-12-24 12:00,272.53,,,1909-06-23 12:00,91.552,,,1909-12-24 12:00,272.283,,,1910-06-23 12:00,91.324,,,1910-12-25 12:00,273.054,,,1911-06-24 12:00,92.05,,,1911-12-25 12:00,272.813,,,1912-06-23 12:00,91.822,,,1912-12-24 12:00,272.563,,,1913-06-23 12:00,91.589,,,1913-12-24 12:00,272.317,,,1914-06-23 12:00,91.361,,,1914-12-25 12:00,273.089,,,1915-06-24 12:00,92.092,,,1915-12-25 12:00,272.838,,,1916-06-23 12:00,91.857,,,1916-12-24 12:00,272.597,,,1917-06-23 12:00,91.626,,,1917-12-24 12:00,272.35,,,1918-06-23 12:00,91.397,,,1918-12-25 12:00,273.117,,,1919-06-24 12:00,92.117,,,1919-12-25 12:00,272.874,,,1920-06-23 12:00,91.887,,,1920-12-24 12:00,272.625,,,1921-06-23 12:00,91.651,,,1921-12-24 12:00,272.378,,,1922-06-23 12:00,91.419,,,1922-12-25 12:00,273.15,,,1923-06-24 12:00,92.15,,,1923-12-25 12:00,272.896,,,1924-06-23 12:00,91.913,,,1924-12-24 12:00,272.649,,,1925-06-23 12:00,91.682,,,1925-12-24 12:00,272.399,,,1926-06-23 12:00,91.456,,,1926-12-25 12:00,273.165,,,1927-06-24 12:00,92.177,,,1927-12-25 12:00,272.923,,,1928-06-23 12:00,91.949,,,1928-12-24 12:00,272.677,,,1929-06-23 12:00,91.714,,,1929-12-24 12:00,272.43,,,1930-06-23 12:00,91.482,,,1930-12-24 12:00,272.186,,,1931-06-24 12:00,92.213,,,1931-12-25 12:00,272.955,,,1932-06-23 12:00,91.977,,,1932-12-24 12:00,272.713,,,1933-06-23 12:00,91.747,,,1933-12-24 12:00,272.47,,,1934-06-23 12:00,91.524,,,1934-12-24 12:00,272.22,,,1935-06-23 12:00,91.292,,,1935-12-25 12:00,272.995,,
,,,,1906-06-24 12:00,92.244,,,1906-12-26 12:00,274.043,,,1907-06-25 12:00,92.97,,,1907-12-26 12:00,273.79,,,1908-06-24 12:00,92.736,,,1908-12-25 12:00,273.55,,,1909-06-24 12:00,92.506,,,1909-12-25 12:00,273.302,,,1910-06-24 12:00,92.278,,,1910-12-26 12:00,274.073,,,1911-06-25 12:00,93.004,,,1911-12-26 12:00,273.833,,,1912-06-24 12:00,92.776,,,1912-12-25 12:00,273.582,,,1913-06-24 12:00,92.542,,,1913-12-25 12:00,273.336,,,1914-06-24 12:00,92.315,,,1914-12-26 12:00,274.108,,,1915-06-25 12:00,93.045,,,1915-12-26 12:00,273.857,,,1916-06-24 12:00,92.811,,,1916-12-25 12:00,273.617,,,1917-06-24 12:00,92.58,,,1917-12-25 12:00,273.369,,,1918-06-24 12:00,92.35,,,1918-12-26 12:00,274.136,,,1919-06-25 12:00,93.071,,,1919-12-26 12:00,273.894,,,1920-06-24 12:00,92.841,,,1920-12-25 12:00,273.644,,,1921-06-24 12:00,92.604,,,1921-12-25 12:00,273.397,,,1922-06-24 12:00,92.374,,,1922-12-26 12:00,274.169,,,1923-06-25 12:00,93.103,,,1923-12-26 12:00,273.915,,,1924-06-24 12:00,92.867,,,1924-12-25 12:00,273.669,,,1925-06-24 12:00,92.636,,,1925-12-25 12:00,273.418,,,1926-06-24 12:00,92.409,,,1926-12-26 12:00,274.184,,,1927-06-25 12:00,93.131,,,1927-12-26 12:00,273.942,,,1928-06-24 12:00,92.903,,,1928-12-25 12:00,273.695,,,1929-06-24 12:00,92.667,,,1929-12-25 12:00,273.449,,,1930-06-24 12:00,92.436,,,1930-12-25 12:00,273.205,,,1931-06-25 12:00,93.166,,,1931-12-26 12:00,273.974,,,1932-06-24 12:00,92.931,,,1932-12-25 12:00,273.732,,,1933-06-24 12:00,92.701,,,1933-12-25 12:00,273.488,,,1934-06-24 12:00,92.477,,,1934-12-25 12:00,273.239,,,1935-06-24 12:00,92.246,,,1935-12-26 12:00,274.014,,
,,,,1906-06-25 12:00,93.198,,,1906-12-27 12:00,275.062,,,1907-06-26 12:00,93.923,,,1907-12-27 12:00,274.809,,,1908-06-25 12:00,93.689,,,1908-12-26 12:00,274.569,,,1909-06-25 12:00,93.46,,,1909-12-26 12:00,274.321,,,1910-06-25 12:00,93.231,,,1910-12-27 12:00,275.092,,,1911-06-26 12:00,93.958,,,1911-12-27 12:00,274.852,,,1912-06-25 12:00,93.729,,,1912-12-26 12:00,274.601,,,1913-06-25 12:00,93.496,,,1913-12-26 12:00,274.355,,,1914-06-25 12:00,93.269,,,1914-12-27 12:00,275.127,,,1915-06-26 12:00,93.999,,,1915-12-27 12:00,274.876,,,1916-06-25 12:00,93.765,,,1916-12-26 12:00,274.636,,,1917-06-25 12:00,93.534,,,1917-12-26 12:00,274.388,,,1918-06-25 12:00,93.304,,,1918-12-27 12:00,275.156,,,1919-06-26 12:00,94.025,,,1919-12-27 12:00,274.913,,,1920-06-25 12:00,93.794,,,1920-12-26 12:00,274.662,,,1921-06-25 12:00,93.558,,,1921-12-26 12:00,274.416,,,1922-06-25 12:00,93.328,,,1922-12-27 12:00,275.188,,,1923-06-26 12:00,94.056,,,1923-12-27 12:00,274.934,,,1924-06-25 12:00,93.821,,,1924-12-26 12:00,274.688,,,1925-06-25 12:00,93.59,,,1925-12-26 12:00,274.437,,,1926-06-25 12:00,93.363,,,1926-12-27 12:00,275.203,,,1927-06-26 12:00,94.085,,,1927-12-27 12:00,274.962,,,1928-06-25 12:00,93.857,,,1928-12-26 12:00,274.714,,,1929-06-25 12:00,93.621,,,1929-12-26 12:00,274.469,,,1930-06-25 12:00,93.39,,,1930-12-26 12:00,274.224,,,1931-06-26 12:00,94.12,,,1931-12-27 12:00,274.993,,,1932-06-25 12:00,93.885,,,1932-12-26 12:00,274.752,,,1933-06-25 12:00,93.655,,,1933-12-26 12:00,274.507,,,1934-06-25 12:00,93.431,,,1934-12-26 12:00,274.257,,,1935-06-25 12:00,93.2,,,1935-12-27 12:00,275.034,,
,,,,1906-06-26 12:00,94.152,,,1906-12-28 12:00,276.081,,,1907-06-27 12:00,94.877,,,1907-12-28 12:00,275.828,,,1908-06-26 12:00,94.643,,,1908-12-27 12:00,275.589,,,1909-06-26 12:00,94.413,,,1909-12-27 12:00,275.34,,,1910-06-26 12:00,94.185,,,1910-12-28 12:00,276.112,,,1911-06-27 12:00,94.912,,,1911-12-28 12:00,275.871,,,1912-06-26 12:00,94.683,,,1912-12-27 12:00,275.62,,,1913-06-26 12:00,94.449,,,1913-12-27 12:00,275.375,,,1914-06-26 12:00,94.223,,,1914-12-28 12:00,276.146,,,1915-06-27 12:00,94.952,,,1915-12-28 12:00,275.895,,,1916-06-26 12:00,94.719,,,1916-12-27 12:00,275.656,,,1917-06-26 12:00,94.488,,,1917-12-27 12:00,275.407,,,1918-06-26 12:00,94.257,,,1918-12-28 12:00,276.175,,,1919-06-27 12:00,94.979,,,1919-12-28 12:00,275.932,,,1920-06-26 12:00,94.748,,,1920-12-27 12:00,275.681,,,1921-06-26 12:00,94.511,,,1921-12-27 12:00,275.436,,,1922-06-26 12:00,94.282,,,1922-12-28 12:00,276.207,,,1923-06-27 12:00,95.009,,,1923-12-28 12:00,275.953,,,1924-06-26 12:00,94.774,,,1924-12-27 12:00,275.708,,,1925-06-26 12:00,94.544,,,1925-12-27 12:00,275.456,,,1926-06-26 12:00,94.316,,,1926-12-28 12:00,276.222,,,1927-06-27 12:00,95.039,,,1927-12-28 12:00,275.981,,,1928-06-26 12:00,94.81,,,1928-12-27 12:00,275.733,,,1929-06-26 12:00,94.574,,,1929-12-27 12:00,275.488,,,1930-06-26 12:00,94.344,,,1930-12-27 12:00,275.243,,,1931-06-27 12:00,95.073,,,1931-12-28 12:00,276.012,,,1932-06-26 12:00,94.838,,,1932-12-27 12:00,275.772,,,1933-06-26 12:00,94.609,,,1933-12-27 12:00,275.526,,,1934-06-26 12:00,94.384,,,1934-12-27 12:00,275.276,,,1935-06-26 12:00,94.154,,,1935-12-28 12:00,276.054,,
,,,,1906-06-27 12:00,95.106,,,1906-12-29 12:00,277.1,,,1907-06-28 12:00,95.83,,,1907-12-29 12:00,276.847,,,1908-06-27 12:00,95.597,,,1908-12-28 12:00,276.608,,,1909-06-27 12:00,95.367,,,1909-12-28 12:00,276.358,,,1910-06-27 12:00,95.138,,,1910-12-29 12:00,277.131,,,1911-06-28 12:00,95.866,,,1911-12-29 12:00,276.89,,,1912-06-27 12:00,95.636,,,1912-12-28 12:00,276.639,,,1913-06-27 12:00,95.403,,,1913-12-28 12:00,276.395,,,1914-06-27 12:00,95.177,,,1914-12-29 12:00,277.165,,,1915-06-28 12:00,95.905,,,1915-12-29 12:00,276.914,,,1916-06-27 12:00,95.673,,,1916-12-28 12:00,276.675,,,1917-06-27 12:00,95.441,,,1917-12-28 12:00,276.425,,,1918-06-27 12:00,95.21,,,1918-12-29 12:00,277.194,,,1919-06-28 12:00,95.933,,,1919-12-29 12:00,276.952,,,1920-06-27 12:00,95.701,,,1920-12-28 12:00,276.7,,,1921-06-27 12:00,95.465,,,1921-12-28 12:00,276.455,,,1922-06-27 12:00,95.236,,,1922-12-29 12:00,277.226,,,1923-06-28 12:00,95.963,,,1923-12-29 12:00,276.972,,,1924-06-27 12:00,95.728,,,1924-12-28 12:00,276.728,,,1925-06-27 12:00,95.498,,,1925-12-28 12:00,276.475,,,1926-06-27 12:00,95.269,,,1926-12-29 12:00,277.242,,,1927-06-28 12:00,95.993,,,1927-12-29 12:00,277.0,,,1928-06-27 12:00,95.763,,,1928-12-28 12:00,276.752,,,1929-06-27 12:00,95.528,,,1929-12-28 12:00,276.508,,,1930-06-27 12:00,95.298,,,1930-12-28 12:00,276.262,,,1931-06-28 12:00,96.026,,,1931-12-29 12:00,277.031,,,1932-06-27 12:00,95.792,,,1932-12-28 12:00,276.791,,,1933-06-27 12:00,95.563,,,1933-12-28 12:00,276.545,,,1934-06-27 12:00,95.337,,,1934-12-28 12:00,276.295,,,1935-06-27 12:00,95.108,,,1935-12-29 12:00,277.073,,
,,,,1906-06-28 12:00,96.06,,,1906-12-30 12:00,278.119,,,1907-06-29 12:00,96.783,,,1907-12-30 12:00,277.867,,,1908-06-28 12:00,96.551,,,1908-12-29 12:00,277.627,,,1909-06-28 12:00,96.32,,,1909-12-29 12:00,277.377,,,1910-06-28 12:00,96.091,,,1910-12-30 12:00,278.151,,,1911-06-29 12:00,96.82,,,1911-12-30 12:00,277.909,,,1912-06-28 12:00,96.589,,,1912-12-29 12:00,277.658,,,1913-06-28 12:00,96.357,,,1913-12-29 12:00,277.414,,,1914-06-28 12:00,96.131,,,1914-12-30 12:00,278.184,,,1915-06-29 12:00,96.858,,,1915-12-30 12:00,277.933,,,1916-06-28 12:00,96.626,,,1916-12-29 12:00,277.695,,,1917-06-28 12:00,96.395,,,1917-12-29 12:00,277.444,,,1918-06-28 12:00,96.164,,,1918-12-30 12:00,278.214,,,1919-06-29 12:00,96.887,,,1919-12-30 12:00,277.971,,,1920-06-28 12:00,96.654,,,1920-12-29 12:00,277.719,,,1921-06-28 12:00,96.418,,,1921-12-29 12:00,277.475,,,1922-06-28 12:00,96.189,,,1922-12-30 12:00,278.245,,,1923-06-29 12:00,96.916,,,1923-12-30 12:00,277.992,,,1924-06-28 12:00,96.682,,,1924-12-29 12:00,277.747,,,1925-06-28 12:00,96.451,,,1925-12-29 12:00,277.494,,,1926-06-28 12:00,96.223,,,1926-12-30 12:00,278.261,,,1927-06-29 12:00,96.947,,,1927-12-30 12:00,278.02,,,1928-06-28 12:00,96.717,,,1928-12-29 12:00,277.771,,,1929-06-28 12:00,96.481,,,1929-12-29 12:00,277.527,,,1930-06-28 12:00,96.252,,,1930-12-29 12:00,277.281,,,1931-06-29 12:00,96.979,,,1931-12-30 12:00,278.05,,,1932-06-28 12:00,96.745,,,1932-12-29 12:00,277.811,,,1933-06-28 12:00,96.517,,,1933-12-29 12:00,277.564,,,1934-06-28 12:00,96.29,,,1934-12-29 12:00,277.315,,,1935-06-28 12:00,96.061,,,1935-12-30 12:00,278.093,,
,,,,1906-06-29 12:00,97.013,,,1906-12-31 12:00,279.138,,,1907-06-30 12:00,97.736,,,1907-12-31 12:00,278.886,,,1908-06-29 12:00,97.505,,,1908-12-30 12:00,278.647,,,1909-06-29 12:00,97.273,,,1909-12-30 12:00,278.396,,,1910-06-29 12:00,97.045,,,1910-12-31 12:00,279.171,,,1911-06-30 12:00,97.773,,,1911-12-31 12:00,278.929,,,1912-06-29 12:00,97.542,,,1912-12-30 12:00,278.677,,,1913-06-29 12:00,97.31,,,1913-12-30 12:00,278.434,,,1914-06-29 12:00,97.084,,,1914-12-31 12:00,279.203,,,1915-06-30 12:00,97.811,,,1915-12-31 12:00,278.953,,,1916-06-29 12:00,97.58,,,1916-12-30 12:00,278.714,,,1917-06-29 12:00,97.348,,,1917-12-30 12:00,278.463,,,1918-06-29 12:00,97.117,,,1918-12-31 12:00,279.234,,,1919-06-30 12:00,97.841,,,1919-12-31 12:00,278.99,,,1920-06-29 12:00,97.607,,,1920-12-30 12:00,278.738,,,1921-06-29 12:00,97.372,,,1921-12-30 12:00,278.495,,,1922-06-29 12:00,97.143,,,1922-12-31 12:00,279.264,,,1923-06-30 12:00,97.869,,,1923-12-31 12:00,279.011,,,1924-06-29 12:00,97.635,,,1924-12-30 12:00,278.767,,,1925-06-29 12:00,97.404,,,1925-12-30 12:00,278.513,,,1926-06-29 12:00,97.176,,,1926-12-31 12:00,279.281,,,1927-06-30 12:00,97.901,,,1927-12-31 12:00,279.039,,,1928-06-29 12:00,97.67,,,1928-12-30 12:00,278.79,,,1929-06-29 12:00,97.435,,,1929-12-30 12:00,278.547,,,1930-06-29 12:00,97.206,,,1930-12-30 12:00,278.3,,,1931-06-30 12:00,97.933,,,1931-12-31 12:00,279.069,,,1932-06-29 12:00,97.699,,,1932-12-30 12:00,278.83,,,1933-06-29 12:00,97.47,,,1933-12-30 12:00,278.583,,,1934-06-29 12:00,97.244,,,1934-12-30 12:00,278.334,,,1935-06-29 12:00,97.015,,,,,,
,,,,1906-06-30 12:00,97.966,,,1907-01-01 12:00,280.157,,,1907-07-01 12:00,98.689,,,1908-01-01 12:00,279.906,,,1908-06-30 12:00,98.458,,,1908-12-31 12:00,279.666,,,1909-06-30 12:00,98.226,,,1909-12-31 12:00,279.415,,,1910-06-30 12:00,97.998,,,1911-01-01 12:00,280.19,,,1911-07-01 12:00,98.727,,,1912-01-01 12:00,279.948,,,1912-06-30 12:00,98.495,,,1912-12-31 12:00,279.696,,,1913-06-30 12:00,98.264,,,1913-12-31 12:00,279.454,,,1914-06-30 12:00,98.038,,,1915-01-01 12:00,280.222,,,1915-07-01 12:00,98.764,,,1916-01-01 12:00,279.972,,,1916-06-30 12:00,98.534,,,1916-12-31 12:00,279.734,,,1917-06-30 12:00,98.301,,,1917-12-31 12:00,279.482,,,1918-06-30 12:00,98.07,,,1919-01-01 12:00,280.253,,,1919-07-01 12:00,98.795,,,1920-01-01 12:00,280.009,,,1920-06-30 12:00,98.56,,,1920-12-31 12:00,279.757,,,1921-06-30 12:00,98.325,,,1921-12-31 12:00,279.514,,,1922-06-30 12:00,98.097,,,1923-01-01 12:00,280.283,,,1923-07-01 12:00,98.822,,,1924-01-01 12:00,280.031,,,1924-06-30 12:00,98.589,,,1924-12-31 12:00,279.786,,,1925-06-30 12:00,98.358,,,1925-12-31 12:00,279.532,,,1926-06-30 12:00,98.129,,,1927-01-01 12:00,280.3,,,1927-07-01 12:00,98.854,,,1928-01-01 12:00,280.058,,,1928-06-30 12:00,98.623,,,1928-12-31 12:00,279.809,,,1929-06-30 12:00,98.388,,,1929-12-31 12:00,279.566,,,1930-06-30 12:00,98.16,,,1930-12-31 12:00,279.32,,,1931-07-01 12:00,98.886,,,1932-01-01 12:00,280.088,,,1932-06-30 12:00,98.653,,,1932-12-31 12:00,279.85,,,1933-06-30 12:00,98.424,,,1933-12-31 12:00,279.602,,,1934-06-30 12:00,98.197,,,1934-12-31 12:00,279.353,,,1935-06-30 12:00,97.969,,,,,,
,,,,1906-07-01 12:00,98.92,,,1907-01-02 12:00,281.176,,,1907-07-02 12:00,99.643,,,1908-01-02 12:00,280.926,,,1908-07-01 12:00,99.412,,,1909-01-01 12:00,280.685,,,1909-07-01 12:00,99.179,,,1910-01-01 12:00,280.434,,,1910-07-01 12:00,98.952,,,1911-01-02 12:00,281.21,,,1911-07-02 12:00,99.68,,,1912-01-02 12:00,280.967,,,1912-07-01 12:00,99.448,,,1913-01-01 12:00,280.716,,,1913-07-01 12:00,99.218,,,1914-01-01 12:00,280.473,,,1914-07-01 12:00,98.991,,,1915-01-02 12:00,281.241,,,1915-07-02 12:00,99.717,,,1916-01-02 12:00,280.992,,,1916-07-01 12:00,99.487,,,1917-01-01 12:00,280.753,,,1917-07-01 12:00,99.254,,,1918-01-01 12:00,280.501,,,1918-07-01 12:00,99.024,,,1919-01-02 12:00,281.273,,,1919-07-02 12:00,99.748,,,1920-01-02 12:00,281.028,,,1920-07-01 12:00,99.513,,,1921-01-01 12:00,280.776,,,1921-07-01 12:00,99.279,,,1922-01-01 12:00,280.534,,,1922-07-01 12:00,99.05,,,1923-01-02 12:00,281.302,,,1923-07-02 12:00,99.775,,,1924-01-02 12:00,281.05,,,1924-07-01 12:00,99.543,,,1925-01-01 12:00,280.806,,,1925-07-01 12:00,99.311,,,1926-01-01 12:00,280.551,,,1926-07-01 12:00,99.082,,,1927-01-02 12:00,281.32,,,1927-07-02 12:00,99.808,,,1928-01-02 12:00,281.077,,,1928-07-01 12:00,99.576,,,1929-01-01 12:00,280.828,,,1929-07-01 12:00,99.342,,,1930-01-01 12:00,280.586,,,1930-07-01 12:00,99.114,,,1931-01-01 12:00,280.339,,,1931-07-02 12:00,99.839,,,1932-01-02 12:00,281.108,,,1932-07-01 12:00,99.606,,,1933-01-01 12:00,280.87,,,1933-07-01 12:00,99.377,,,1934-01-01 12:00,280.621,,,1934-07-01 12:00,99.15,,,1935-01-01 12:00,280.373,,,1935-07-01 12:00,98.923,,,,,,
,,,,1906-07-02 12:00,99.873,,,1907-01-03 12:00,282.195,,,1907-07-03 12:00,100.596,,,1908-01-03 12:00,281.946,,,1908-07-02 12:00,100.366,,,1909-01-02 12:00,281.704,,,1909-07-02 12:00,100.132,,,1910-01-02 12:00,281.454,,,1910-07-02 12:00,99.905,,,1911-01-03 12:00,282.23,,,1911-07-03 12:00,100.634,,,1912-01-03 12:00,281.986,,,1912-07-02 12:00,100.401,,,1913-01-02 12:00,281.736,,,1913-07-02 12:00,100.171,,,1914-01-02 12:00,281.493,,,1914-07-02 12:00,99.944,,,1915-01-03 12:00,282.26,,,1915-07-03 12:00,100.67,,,1916-01-03 12:00,282.012,,,1916-07-02 12:00,100.441,,,1917-01-02 12:00,281.772,,,1917-07-02 12:00,100.207,,,1918-01-02 12:00,281.52,,,1918-07-02 12:00,99.977,,,1919-01-03 12:00,282.293,,,1919-07-03 12:00,100.702,,,1920-01-03 12:00,282.047,,,1920-07-02 12:00,100.466,,,1921-01-02 12:00,281.796,,,1921-07-02 12:00,100.232,,,1922-01-02 12:00,281.553,,,1922-07-02 12:00,100.003,,,1923-01-03 12:00,282.321,,,1923-07-03 12:00,100.728,,,1924-01-03 12:00,282.07,,,1924-07-02 12:00,100.496,,,1925-01-02 12:00,281.825,,,1925-07-02 12:00,100.264,,,1926-01-02 12:00,281.57,,,1926-07-02 12:00,100.035,,,1927-01-03 12:00,282.34,,,1927-07-03 12:00,100.762,,,1928-01-03 12:00,282.097,,,1928-07-02 12:00,100.529,,,1929-01-02 12:00,281.847,,,1929-07-02 12:00,100.295,,,1930-01-02 12:00,281.606,,,1930-07-02 12:00,100.067,,,1931-01-02 12:00,281.358,,,1931-07-03 12:00,100.792,,,1932-01-03 12:00,282.127,,,1932-07-02 12:00,100.56,,,1933-01-02 12:00,281.889,,,1933-07-02 12:00,100.33,,,1934-01-02 12:00,281.64,,,1934-07-02 12:00,100.103,,,1935-01-02 12:00,281.393,,,1935-07-02 12:00,99.877,,,,,,
